mean,max,enemy,run
11.590154704903375,88.93730981109512,2,7
11.136245375838621,88.93730981109512,2,7
14.630987067962662,89.31936107665801,2,7
20.06557644538199,92.24317193830046,2,7
23.76084812887326,93.80704314910979,2,7
23.73489801465156,93.80704314910979,2,7
28.504494445585394,93.80704314910979,2,7
30.3749446000381,93.80704314910979,2,7
35.23726936981473,93.80704314910979,2,7
36.273472976058855,93.80704314910979,2,7
36.88352898159908,93.80704314910979,2,7
39.18292407403068,93.80704314910979,2,7
38.91131073012002,93.80704314910979,2,7
42.471440847670365,93.80704314910979,2,7
43.85236533321261,93.80704314910979,2,7
46.91115334797643,93.80704314910979,2,7
49.47167294929978,93.80704314910979,2,7
50.144059595577595,93.80704314910979,2,7
49.91532421445543,93.80704314910979,2,7
49.47511030714139,93.80704314910979,2,7
51.42979510155462,93.80704314910979,2,7
53.91029383837453,93.80704314910979,2,7
53.368502213664705,93.80704314910979,2,7
52.561514918686925,93.80704314910979,2,7
52.37611535907513,93.80704314910979,2,7
52.88539382839845,93.80704314910979,2,7
58.65347130431152,93.80704314910979,2,7
56.42218968685705,93.80704314910979,2,7
56.11796084656459,93.80704314910979,2,7
57.049181264144146,94.7124036647676,2,7
