mean,max,enemy,run
8.674241610094809,75.2634277025208,7,4
9.325034175426223,85.27936107665803,7,4
12.364212950122138,85.27936107665803,7,4
16.013539925020925,91.28814186652396,7,4
16.824727853314602,91.28814186652396,7,4
22.77211638955293,91.28814186652396,7,4
21.987628224738245,91.28814186652396,7,4
23.324384158690428,91.28814186652396,7,4
25.16556751233557,91.28814186652396,7,4
26.00427270538016,91.28814186652396,7,4
27.80885347505483,91.28814186652396,7,4
29.438926726719398,91.28814186652396,7,4
29.88716299106207,91.28814186652396,7,4
31.154893144617255,91.28814186652396,7,4
31.930509897154533,91.28814186652396,7,4
32.50723001638423,91.28814186652396,7,4
32.53916288307079,91.28814186652396,7,4
34.02178819746344,91.28814186652396,7,4
37.011682289328654,91.28814186652396,7,4
34.577026785347336,91.28814186652396,7,4
35.145276570900336,91.28814186652396,7,4
40.38170917163502,91.28814186652396,7,4
38.4061636560498,91.64355803717008,7,4
41.130294112815825,91.64355803717008,7,4
43.0771911033983,91.64355803717008,7,4
43.747945232909835,91.64355803717008,7,4
43.29064992621967,91.64355803717008,7,4
43.41770587098276,91.64355803717008,7,4
45.591436086151994,91.64355803717008,7,4
46.01510213223944,91.64355803717008,7,4
