mean,max,enemy,run
8.059308894852414,87.33740496697304,2,5
7.0071748836391,88.26728120673462,2,5
10.266445062475613,91.37991706964765,2,5
14.959029481563569,91.65833644349733,2,5
16.239020800720546,91.77237888630937,2,5
19.023268649346846,91.84704041507838,2,5
22.100469174837187,91.84704041507838,2,5
25.497638951013332,91.84704041507838,2,5
27.87456553833091,91.84704041507838,2,5
27.47814554280408,91.84704041507838,2,5
30.52162989012332,92.40150296873416,2,5
33.398288483935964,92.40150296873416,2,5
34.881854146529854,92.57611947915372,2,5
36.76886302124536,92.57611947915372,2,5
38.91353006107726,92.57611947915372,2,5
42.01288042334049,92.57611947915372,2,5
42.821900131595505,92.57611947915372,2,5
43.997372840573505,92.57611947915372,2,5
46.93311053787656,92.57611947915372,2,5
48.1558095474025,92.57611947915372,2,5
50.49255070123103,92.98936470590374,2,5
51.093080413940264,92.98936470590374,2,5
51.68109158543966,92.98936470590374,2,5
55.49912557915042,92.98936470590374,2,5
54.17024202028596,92.98936470590374,2,5
54.9782888544958,92.98936470590374,2,5
55.47339480452787,92.98936470590374,2,5
56.876227380947306,92.98936470590374,2,5
59.867714632492934,93.86246192029868,2,5
55.64378114780328,93.86246192029868,2,5
