mean,max,enemy,run
8.025686264036908,74.70843086044168,7,7
7.79982479871976,75.59282822853989,7,7
10.038647340972291,75.59282822853989,7,7
12.354039819562244,75.59282822853989,7,7
12.121776039306438,85.55968104797996,7,7
13.545836266252138,87.0866105112725,7,7
15.808517769539069,87.0866105112725,7,7
19.774596030340398,87.0866105112725,7,7
18.398078158209877,87.0866105112725,7,7
21.578740128586922,87.0866105112725,7,7
22.809164900542864,87.0866105112725,7,7
26.73438129419953,89.4631719383005,7,7
26.088393344939067,89.4631719383005,7,7
30.693101994025415,91.53679627126205,7,7
32.21424399651904,91.53679627126205,7,7
34.10651012022795,91.53679627126205,7,7
34.88540659430932,91.53679627126205,7,7
35.081145491710316,91.53679627126205,7,7
36.028194667261374,91.53679627126205,7,7
36.02177652510923,91.53679627126205,7,7
35.05017290897361,91.53679627126205,7,7
39.50726860022229,91.53679627126205,7,7
40.55345050790924,91.53679627126205,7,7
41.25514031684907,91.53679627126205,7,7
39.99522883891324,91.53679627126205,7,7
39.49225771769583,91.53679627126205,7,7
42.257891150704545,91.53679627126205,7,7
45.00454878142511,91.53679627126205,7,7
44.58315434337677,91.53679627126205,7,7
45.53480142706861,91.53679627126205,7,7
