mean,max,enemy,run
10.509667820558638,92.51936107665802,2,4
10.300840890619861,92.52700044143626,2,4
13.277291082504318,92.52700044143626,2,4
16.352491804070585,92.52700044143626,2,4
17.906732690431372,92.52700044143626,2,4
22.89984465534928,92.53703951986405,2,4
26.716575461516953,92.53703951986405,2,4
26.61531393349365,92.53703951986405,2,4
28.15844612235206,92.53703951986405,2,4
30.151407294650607,92.53703951986405,2,4
32.44550223380394,92.53703951986405,2,4
35.47951016368492,92.53703951986405,2,4
38.883778796715994,92.53703951986405,2,4
38.71215479339461,92.53703951986405,2,4
40.722183125541946,92.53703951986405,2,4
42.553442637811166,92.69061166337202,2,4
41.636753850013,92.69061166337202,2,4
44.56163550604027,92.69061166337202,2,4
46.13696020737365,92.69061166337202,2,4
46.985882555777614,92.69061166337202,2,4
49.75780461152837,92.92700044143626,2,4
48.12016960330879,93.35326262833368,2,4
50.36940010053801,93.35326262833368,2,4
52.35318982569785,93.35326262833368,2,4
53.5456264799201,93.35326262833368,2,4
51.36165296533353,94.68200618758324,2,4
51.85567707828192,94.68200618758324,2,4
55.12325596840458,94.68200618758324,2,4
55.39649370971855,94.68200618758324,2,4
57.26287975636171,94.68200618758324,2,4
