mean,max,enemy,run
4.788904480275388,89.1266105112725,7,6
5.380249051550064,89.1266105112725,7,6
9.023437343191336,89.1266105112725,7,6
9.158509370935935,89.1266105112725,7,6
10.858262198709157,89.1266105112725,7,6
13.862008583291532,89.1266105112725,7,6
15.700951994741724,89.1266105112725,7,6
19.620996658139152,89.1266105112725,7,6
20.2515738930447,89.1266105112725,7,6
22.002379663231196,90.26772932632856,7,6
24.308487996562512,90.26772932632856,7,6
26.21537587770469,90.26772932632856,7,6
25.567769652084827,90.26772932632856,7,6
28.08647652169083,90.26772932632856,7,6
30.414631767714436,90.26772932632856,7,6
31.3109378029275,90.26772932632856,7,6
33.93360986350384,90.26772932632856,7,6
34.77077371716917,90.981682633452,7,6
34.57344592264995,90.981682633452,7,6
35.29955507789969,90.981682633452,7,6
37.837984123214994,90.981682633452,7,6
39.52487609645036,90.981682633452,7,6
39.41348511169768,90.981682633452,7,6
39.18264737655444,90.981682633452,7,6
40.30927085673128,90.981682633452,7,6
42.88192121706333,90.981682633452,7,6
43.46620038066621,91.3310957977798,7,6
43.93562090411751,91.3310957977798,7,6
45.003569932585634,91.3310957977798,7,6
48.497158723845715,91.3310957977798,7,6
