mean,max,enemy,run
1.153014925668093,48.20090734553948,3,2
2.7215357169362937,48.20090734553948,3,2
5.187251971749365,57.21310261863329,3,2
6.495378124728157,57.43931836898447,3,2
8.867579985511105,57.43931836898447,3,2
11.128958495602893,57.43931836898447,3,2
12.668070261951403,57.43931836898447,3,2
14.220036643234714,74.74617118842453,3,2
14.878966217861892,74.77346333071253,3,2
17.470655246762988,74.77346333071253,3,2
15.873199132615719,74.77346333071253,3,2
16.948948182119228,74.88631782016776,3,2
17.47843580364952,74.88631782016776,3,2
19.053349090706785,74.88631782016776,3,2
18.913223331204104,74.88631782016776,3,2
19.15139037401769,84.48110614572686,3,2
21.392005834992005,84.48110614572686,3,2
19.88245686353708,84.48110614572686,3,2
22.398219302663094,84.48110614572686,3,2
22.876962261369343,84.48110614572686,3,2
21.16680088165457,84.48110614572686,3,2
22.373590189268597,84.48110614572686,3,2
24.443587763157268,84.48110614572686,3,2
23.838437552803864,84.48110614572686,3,2
25.779280389546773,84.48110614572686,3,2
26.29520752437708,85.38339389891513,3,2
25.990866774634775,85.38339389891513,3,2
25.687817854805296,85.38339389891513,3,2
26.72537518907498,85.38339389891513,3,2
26.973820005152497,85.38339389891513,3,2
