mean,max,enemy,run
6.0587177395436695,65.84090461150807,7,4
17.645950976662423,66.55326262833368,7,4
25.579979747586496,89.76779752022556,7,4
40.05808017090756,89.76779752022556,7,4
42.00811832638087,89.76779752022556,7,4
45.170644196659296,90.18693855665948,7,4
44.339704380456766,90.18693855665948,7,4
47.937154894048845,90.95165549623894,7,4
47.62827301537117,90.95165549623894,7,4
51.26421001245988,90.95165549623894,7,4
48.124526957207124,90.95165549623894,7,4
54.2774560157656,91.75740496697307,7,4
53.640449224046215,91.75740496697307,7,4
54.12121780527034,91.81740496697306,7,4
54.198502864006784,91.81740496697306,7,4
52.22097905765038,91.81740496697306,7,4
52.29349676747285,91.81740496697306,7,4
57.61462233965812,91.81740496697306,7,4
58.07966238627978,91.81740496697306,7,4
61.36107890968743,91.91859563501556,7,4
59.256833208229054,91.91859563501556,7,4
57.836887016112996,91.91859563501556,7,4
59.982224963887404,91.91859563501556,7,4
54.08790203734875,92.35740496697306,7,4
62.55295528955501,92.35740496697306,7,4
58.67050851971555,92.35740496697306,7,4
58.36829686992688,92.35740496697306,7,4
58.91810374446085,92.35740496697306,7,4
58.29933082721887,92.35740496697306,7,4
63.034576728812425,92.35740496697306,7,4
