mean,max,enemy,run
1.8430610232426852,74.78739390424847,3,3
2.3504501234879505,74.78739390424847,3,3
4.4956551514508245,74.78739390424847,3,3
7.11212389487481,74.78739390424847,3,3
8.179354071871687,75.08110614572685,3,3
8.958636235293067,75.08110614572685,3,3
9.074012373345834,75.08110614572685,3,3
12.201347267252068,75.08110614572685,3,3
12.713075686533411,75.08110614572685,3,3
14.360780864226966,75.08110614572685,3,3
15.559906065512873,75.08110614572685,3,3
14.785728950896814,75.08110614572685,3,3
15.861455418315382,75.08110614572685,3,3
16.280542103250713,75.08110614572685,3,3
16.815558457082506,75.08110614572685,3,3
18.20267488983771,75.08110614572685,3,3
19.45651754876127,75.08110614572685,3,3
20.58783594139361,84.44514190598358,3,3
21.415070303518046,84.44514190598358,3,3
23.083221561101336,84.44514190598358,3,3
22.691756279159158,84.44514190598358,3,3
22.790711905044372,84.44514190598358,3,3
23.786410741146316,84.44514190598358,3,3
24.22975316619653,84.44514190598358,3,3
24.779887399651983,84.44514190598358,3,3
24.347194188081794,84.44514190598358,3,3
25.624768329781162,84.44514190598358,3,3
24.883314592953948,84.44514190598358,3,3
26.565344802945482,85.06660195700336,3,3
26.213122555718034,85.06660195700336,3,3
