mean,max,enemy,run
9.605270949744062,91.86246192029868,2,2
8.38164984523811,91.86246192029868,2,2
11.691398910086273,91.86246192029868,2,2
14.20100043969548,92.32700044143624,2,2
16.676523641725115,92.32700044143624,2,2
20.960093469151648,92.32700044143624,2,2
22.9256756430449,92.32700044143624,2,2
26.538263809677844,92.32700044143624,2,2
29.682128673372937,92.5001335721758,2,2
34.19269714004631,92.5001335721758,2,2
34.56930447872663,92.67454706086822,2,2
36.46423686189023,93.65766574803519,2,2
35.60163984791934,93.65766574803519,2,2
39.106758418752605,93.65766574803519,2,2
38.64064872477145,93.65766574803519,2,2
42.53567737855889,93.65766574803519,2,2
41.04913423758013,93.65766574803519,2,2
41.19604950588895,93.65766574803519,2,2
43.77884060785877,93.65766574803519,2,2
46.65924627200879,93.65766574803519,2,2
46.169800325809945,93.65766574803519,2,2
47.19543672507509,93.65766574803519,2,2
46.93982762629761,93.65766574803519,2,2
51.51711718394449,93.65766574803519,2,2
49.85406836609603,93.65766574803519,2,2
50.48831046323056,93.65766574803519,2,2
49.10830744964986,93.65766574803519,2,2
52.685544163718326,93.65766574803519,2,2
56.82981850573104,93.65766574803519,2,2
58.10420371073688,93.65766574803519,2,2
