mean,max,enemy,run
5.206741989350709,57.25060701409175,7,5
14.000951710637391,75.35455310235676,7,5
30.567471488413776,75.61550493721091,7,5
38.49730920276241,75.89405452609942,7,5
41.964192608136365,75.89405452609942,7,5
47.01261916692634,88.97092827018352,7,5
46.02993132219244,88.97092827018352,7,5
50.66684973688617,88.97092827018352,7,5
50.15770315995863,88.97092827018352,7,5
49.7285750344794,90.51102576183884,7,5
53.26691543878372,90.51102576183884,7,5
50.25721492995827,90.51102576183884,7,5
49.79343724081069,92.6427201631851,7,5
45.25086686195771,92.6427201631851,7,5
51.46224197931926,92.6427201631851,7,5
53.76715437567123,92.6427201631851,7,5
51.674493578407194,92.6427201631851,7,5
56.732863676952505,92.6427201631851,7,5
54.15936089963414,92.6427201631851,7,5
52.90392211858493,92.6427201631851,7,5
53.427439469371535,92.6427201631851,7,5
50.11714532153901,92.6427201631851,7,5
57.04678354862611,92.6427201631851,7,5
49.92305648903829,92.6427201631851,7,5
57.98621775696419,92.6427201631851,7,5
57.37117074341937,92.6427201631851,7,5
56.548731432631,92.6427201631851,7,5
55.721077751273675,92.6427201631851,7,5
59.44597437984439,92.6427201631851,7,5
57.79561700687453,92.6427201631851,7,5
