mean,max,enemy,run
0.9876580954670626,57.470570912488576,3,7
0.6608561949601579,57.470570912488576,3,7
2.6990652248593316,57.470570912488576,3,7
4.067449935791433,57.470570912488576,3,7
7.308395510077733,57.470570912488576,3,7
7.836785302266415,57.470570912488576,3,7
9.62067164106074,57.470570912488576,3,7
11.55874538628816,85.79746448281207,3,7
12.722170024028118,85.79746448281207,3,7
13.459696769275697,85.79746448281207,3,7
13.7861992901945,85.79746448281207,3,7
14.843033451672781,85.79746448281207,3,7
15.90645857868085,85.79746448281207,3,7
15.561593503206302,85.79746448281207,3,7
17.17431023106644,85.79746448281207,3,7
17.392388259760825,85.79746448281207,3,7
18.82949315468306,85.79746448281207,3,7
20.259063203066628,85.79746448281207,3,7
19.74493315085362,85.79746448281207,3,7
20.028382027751604,85.79746448281207,3,7
19.75459520894748,85.79746448281207,3,7
20.480639832028363,85.79746448281207,3,7
21.574538691729185,85.79746448281207,3,7
23.063797066699596,85.79746448281207,3,7
21.38348089328503,85.79746448281207,3,7
23.95517244831952,85.79746448281207,3,7
23.693387121682722,85.79746448281207,3,7
23.60056370672435,85.79746448281207,3,7
24.56231106928413,85.79746448281207,3,7
24.97845171873239,85.79746448281207,3,7
