mean,max,enemy,run
5.126529088739587,57.652892469282534,7,8
15.289671083854564,76.00278772623588,7,8
38.15129909626377,88.81067522005317,7,8
39.249961800137434,90.20801221164349,7,8
46.68218165958101,90.20801221164349,7,8
43.81214123281575,90.20801221164349,7,8
51.85852559371799,91.33603602059678,7,8
55.4394821610053,91.54013357217583,7,8
54.60093845961768,91.54013357217583,7,8
48.5910549423491,91.54013357217583,7,8
51.2657064478631,91.64801221164349,7,8
50.93713339416811,91.64801221164349,7,8
50.61673854279742,91.64801221164349,7,8
50.9561973238094,91.70801221164349,7,8
53.96194668898096,91.93109579777979,7,8
58.709232223389066,91.93109579777979,7,8
60.00772691642909,91.93109579777979,7,8
58.967069030910345,91.99109579777979,7,8
52.27394720895735,91.99109579777979,7,8
56.47487251898174,91.99109579777979,7,8
60.76329145997378,91.99109579777979,7,8
55.935941594120514,91.99109579777979,7,8
63.854340082195996,91.99109579777979,7,8
53.31914753853293,91.99109579777979,7,8
53.39880567000607,91.99109579777979,7,8
55.16813750828183,91.99109579777979,7,8
55.389623634623064,91.99109579777979,7,8
61.2996321895021,91.99109579777979,7,8
61.003200137408186,92.0510957977798,7,8
64.4928835960197,92.0510957977798,7,8
