mean,max,enemy,run
-0.247180563259216,30.785064242391016,3,6
0.3621181160797528,57.05196501081935,3,6
2.386890160871077,57.05196501081935,3,6
3.590879713492332,57.05196501081935,3,6
5.789736367071599,57.05196501081935,3,6
7.078837654588651,57.05196501081935,3,6
7.876392381673659,87.20559460889534,3,6
9.68391866015242,87.20559460889534,3,6
10.428863323892351,87.20559460889534,3,6
11.41156116781952,87.20559460889534,3,6
12.888214443003724,87.20559460889534,3,6
14.321213256413111,87.20559460889534,3,6
15.554595146396705,87.20559460889534,3,6
16.776408742197987,87.20559460889534,3,6
17.478570573848057,87.20559460889534,3,6
18.203349164598002,87.20559460889534,3,6
20.10737774553523,87.20559460889534,3,6
20.19058053058676,87.20559460889534,3,6
20.226879801086273,87.20559460889534,3,6
20.935066338358823,87.20559460889534,3,6
20.685148459470305,87.20559460889534,3,6
22.08856133449763,87.20559460889534,3,6
22.38220046899824,87.20559460889534,3,6
21.962011494073227,87.20559460889534,3,6
24.092497964946073,87.20559460889534,3,6
23.298050434905928,87.20559460889534,3,6
23.79417387165025,87.20559460889534,3,6
24.234293054637778,87.20559460889534,3,6
25.192929036688177,87.20559460889534,3,6
24.271413419711152,87.20559460889534,3,6
