mean,max,enemy,run
3.697762666072233,65.78939992297535,3,1
3.3047535606442717,66.16226955283406,3,1
4.6549153827009215,66.16226955283406,3,1
6.426678998035958,87.12226421822037,3,1
8.233290501305026,87.12226421822037,3,1
9.009374992407716,87.12226421822037,3,1
10.022370727315677,87.12226421822037,3,1
12.014654113488024,87.12226421822037,3,1
12.779564540314691,87.12226421822037,3,1
13.774453912119093,87.12226421822037,3,1
15.772886853543028,87.12226421822037,3,1
15.171486936227293,87.12226421822037,3,1
15.928429340230402,87.12226421822037,3,1
17.120817592334856,87.12226421822037,3,1
18.38387549441558,87.12226421822037,3,1
19.349596231071885,87.12226421822037,3,1
20.025173748680537,87.12226421822037,3,1
19.227930892266706,87.12226421822037,3,1
20.855423881682018,87.12226421822037,3,1
23.06002524663081,87.12226421822037,3,1
21.68800881576023,87.12226421822037,3,1
22.70592535549286,87.12226421822037,3,1
23.578697227700516,87.12226421822037,3,1
23.749737483202388,87.12226421822037,3,1
22.974014139814823,87.12226421822037,3,1
22.814422320765456,87.12226421822037,3,1
26.394962203516084,87.12226421822037,3,1
26.075043062372075,87.12226421822037,3,1
25.16611705036924,87.12226421822037,3,1
27.142507454562022,87.12226421822037,3,1
