mean,max,enemy,run
3.288741317678449,75.01354799471557,3,6
12.873220475026502,75.01354799471557,3,6
16.275094037012053,75.01354799471557,3,6
18.461572009333523,75.01354799471557,3,6
18.09528537125003,75.01354799471557,3,6
26.91502683509149,89.39342407327507,3,6
21.722877307201557,89.39342407327507,3,6
25.97895036650271,89.39342407327507,3,6
24.69707893466706,89.39342407327507,3,6
29.451331952867886,89.39342407327507,3,6
27.90808135717913,89.39342407327507,3,6
30.294014233228026,89.39342407327507,3,6
31.21008650862763,89.39342407327507,3,6
27.44996835016035,89.39342407327507,3,6
32.175749709094966,89.39342407327507,3,6
35.41061039682501,90.19342407327508,3,6
37.79405542989521,90.19342407327508,3,6
37.73091730267709,90.19342407327508,3,6
47.46887225636299,90.19342407327508,3,6
33.93346085068189,90.19342407327508,3,6
40.065319362605884,90.19342407327508,3,6
44.27375488822072,90.19342407327508,3,6
46.110580158013846,90.19342407327508,3,6
51.999535584285134,90.19342407327508,3,6
48.39544062803061,90.19342407327508,3,6
47.45440016702973,90.19342407327508,3,6
46.70702565372553,90.19342407327508,3,6
54.510458871710796,90.19342407327508,3,6
39.94104735655983,90.19342407327508,3,6
43.731980910607554,90.19342407327508,3,6
