mean,max,enemy,run
9.118154250453985,93.04317193830046,2,8
30.172304804659575,93.04317193830046,2,8
40.09358385902794,93.04317193830046,2,8
52.47510813657604,93.04317193830046,2,8
59.02906671529153,93.04317193830046,2,8
60.24113526280898,93.04317193830046,2,8
61.11657981281649,93.04317193830046,2,8
61.20076960220597,93.04317193830046,2,8
65.19711384530773,93.12700044143625,2,8
64.44618765550315,93.18936470590374,2,8
65.0415429370093,93.18936470590374,2,8
70.09276875275015,93.23521402607649,2,8
71.00745288571642,93.23521402607649,2,8
67.47851636901137,93.38936470590374,2,8
70.01170709919477,93.38936470590374,2,8
71.17751905693171,93.78936470590374,2,8
69.89980319249574,94.48801221164345,2,8
68.30477766395475,94.48801221164345,2,8
74.99926356705434,94.48801221164345,2,8
69.50554518679182,94.48801221164345,2,8
63.40112620927837,94.48801221164345,2,8
64.09291120385433,94.48801221164345,2,8
71.10273560393061,94.48801221164345,2,8
75.5336082110668,94.48801221164345,2,8
69.40182223782158,94.48801221164345,2,8
69.01073121192509,94.48801221164345,2,8
72.48956672283894,94.48801221164345,2,8
65.6717700522,94.48801221164345,2,8
67.03751655084139,94.48801221164345,2,8
75.93633874947173,94.48801221164345,2,8
