mean,max,enemy,run
12.628267533819503,92.50624979919323,2,7
34.63966222045706,92.50624979919323,2,7
47.45056210202642,92.50624979919323,2,7
59.65563684244229,93.52700044143626,2,7
61.94619361226534,93.52700044143626,2,7
61.039041663767485,93.52700044143626,2,7
64.83692170998033,93.52700044143626,2,7
65.12620111347579,94.18936470590374,2,7
67.15867364301151,94.38272016318508,2,7
68.86352729911347,94.38272016318508,2,7
66.33670917284417,94.38272016318508,2,7
63.233225678342215,94.38272016318508,2,7
61.77277120857022,94.38272016318508,2,7
68.87505520249942,94.38272016318508,2,7
65.28080122395563,94.38272016318508,2,7
60.75970371340006,94.38272016318508,2,7
65.49457448973334,94.80956741322126,2,7
71.93392637471275,94.80956741322126,2,7
66.1034759765638,94.80956741322126,2,7
72.95550163450368,94.80956741322126,2,7
69.24162048431319,94.80956741322126,2,7
68.82588949776122,94.80956741322126,2,7
70.69971726169386,94.80956741322126,2,7
66.15535479801375,94.80956741322126,2,7
67.57693639229018,94.80956741322126,2,7
69.47674228512898,94.80956741322126,2,7
74.87977597504299,94.80956741322126,2,7
68.48451265902588,94.80956741322126,2,7
77.21942078575978,94.80956741322126,2,7
67.9508871069508,94.80956741322126,2,7
