mean,max,enemy,run
5.302431164669738,57.23794861721982,7,2
15.251041151417567,84.80518926293742,7,2
32.2695024067738,84.80518926293742,7,2
39.63846909631872,84.80518926293742,7,2
43.27824342776493,84.80518926293742,7,2
49.37156219156987,90.59379680945987,7,2
44.73543888184714,90.59379680945987,7,2
51.403386459232536,90.59379680945987,7,2
51.50612228034256,92.33611947915375,7,2
50.46869788982242,92.33611947915375,7,2
54.36859311795567,92.33611947915375,7,2
48.823001620789704,92.33611947915375,7,2
51.459228955449326,92.33611947915375,7,2
49.80146459664531,92.33611947915375,7,2
50.19290700212373,92.33611947915375,7,2
53.38687250914597,92.33611947915375,7,2
56.120351895249115,92.33611947915375,7,2
51.72883539519308,92.33611947915375,7,2
55.806558619515606,93.07605369405455,7,2
50.187008444460865,93.07605369405455,7,2
49.96711398947068,93.07605369405455,7,2
54.285911775345575,93.07605369405455,7,2
59.786609706580286,93.07605369405455,7,2
58.31893794192657,93.07605369405455,7,2
57.095762037388404,93.07605369405455,7,2
61.06939356407258,93.07605369405455,7,2
54.29095037666388,93.07605369405455,7,2
55.39641391805103,93.07605369405455,7,2
53.22384872847175,93.07605369405455,7,2
63.86255051293665,93.07605369405455,7,2
