mean,max,enemy,run
7.315260400901963,74.67923170574942,7,6
21.611270628587796,75.62472159231584,7,6
29.4650934370603,75.62472159231584,7,6
40.941868225704646,75.62472159231584,7,6
43.10008858127382,75.91240366476762,7,6
43.00419439235501,75.91240366476762,7,6
47.639805653842686,75.92482618476618,7,6
50.12304414036514,75.92482618476618,7,6
51.76074631014669,92.8227201631851,7,6
52.44623289060451,92.8227201631851,7,6
47.76148326566041,92.8227201631851,7,6
52.391464716850535,92.8227201631851,7,6
50.3779003953434,92.8227201631851,7,6
50.39397791600306,92.8227201631851,7,6
57.24656119642873,92.8227201631851,7,6
48.14418142765707,92.8227201631851,7,6
46.5699028004902,92.8227201631851,7,6
55.8127603276285,92.8227201631851,7,6
55.51979996639411,92.8227201631851,7,6
59.37445254158401,92.8227201631851,7,6
52.22575833381265,92.8227201631851,7,6
54.12131003841001,92.8227201631851,7,6
55.04963336117729,92.8227201631851,7,6
53.946193093672875,93.4527463148428,7,6
55.82734145419879,93.4527463148428,7,6
46.96379887052476,93.4527463148428,7,6
54.971512139774184,93.4527463148428,7,6
51.6547591898305,93.4527463148428,7,6
48.276074349409434,93.4527463148428,7,6
55.442671268523654,93.4527463148428,7,6
