mean,max,enemy,run
3.529594151768522,48.375982493812664,3,3
10.60742388159937,48.375982493812664,3,3
17.73846909105564,65.74424995824663,3,3
16.574575600899518,65.74424995824663,3,3
18.075719280121646,74.71960416103981,3,3
22.683438461558737,85.66660195700335,3,3
25.774471714457448,87.42111423509888,3,3
28.16131782278699,87.42111423509888,3,3
28.979169578296414,87.42111423509888,3,3
25.73626617202144,87.42111423509888,3,3
23.809120972178224,87.42111423509888,3,3
25.10099192759525,87.42111423509888,3,3
28.71448214426823,87.42111423509888,3,3
32.34417432078961,87.42111423509888,3,3
35.225787943541015,87.42111423509888,3,3
34.61323325545386,87.42111423509888,3,3
32.802574052337384,87.42111423509888,3,3
35.25643741538721,87.42111423509888,3,3
34.791162990081176,87.42111423509888,3,3
39.401562380832786,87.66660195700335,3,3
41.73697086854126,87.80968459414686,3,3
42.96343802187548,88.01173587691741,3,3
51.663102568402685,88.01173587691741,3,3
57.735868198122105,88.01173587691741,3,3
55.8250729760517,88.01173587691741,3,3
56.257643149532825,88.61858578874552,3,3
50.02584575282969,88.61858578874552,3,3
55.09544825056535,88.61858578874552,3,3
55.54759368014401,88.61858578874552,3,3
55.5619987363762,88.61858578874552,3,3
